date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source
2022-05-05,63.5,3,3,23,2012,北,海淀区,shangdi,观山园,89923,5711925,170,0,39.92190828088911,116.28292291855244,95150,realistic_mock
2022-05-06,117.7,2,16,19,2005,南北,海淀区,shangdi,曙光花园,115006,13539259,152,0,39.97636010094458,116.2721110594703,118871,realistic_mock
2022-05-10,110.7,1,5,7,2018,东西,海淀区,zhongguancun,曙光花园,91915,10173112,100,0,39.93058638622822,116.30735419034329,97874,realistic_mock
2022-05-11,46.4,2,13,14,2008,西南,海淀区,wudaokou,涧桥泊屋,99286,4607549,550,0,39.923182752871824,116.28257558334599,100342,realistic_mock
2022-05-15,132.9,4,21,23,1998,南北,海淀区,haidian,世纪城,109407,14541193,107,0,39.958034193622886,116.28859643962862,108439,realistic_mock
2022-05-16,58.9,2,14,28,2005,东南,海淀区,shangdi,世纪城,98751,5814667,581,0,39.96439587508823,116.28970929587935,101381,realistic_mock
2022-05-18,79.7,3,11,12,2020,北,海淀区,haidian,紫金庄园,117154,9336593,100,0,39.94582079194233,116.25992998647982,118727,realistic_mock
2022-05-20,97.9,3,1,30,2008,北,海淀区,shangdi,涧桥泊屋,105046,10279997,100,0,39.96347589721086,116.25669557999744,103539,realistic_mock
2022-05-24,108.6,3,27,28,2002,西南,海淀区,shoujingmao,美丽园,116262,12627160,1165,0,39.975791510030035,116.272884920627,113608,realistic_mock
2022-05-25,56.0,3,8,18,2002,北,海淀区,haidian,曙光花园,87200,4884726,106,0,39.92321912984058,116.27575535247576,90634,realistic_mock
2022-05-26,118.3,2,3,21,2015,西南,海淀区,wudaokou,观山园,88718,10491405,100,0,39.960815041299824,116.29952639374491,82481,realistic_mock
2022-05-29,112.9,2,9,31,2012,南北,海淀区,shoujingmao,博雅西园,100773,11375869,282,0,39.93612481671739,116.28177470499085,97014,realistic_mock
2022-05-31,72.2,3,16,17,1998,西南,海淀区,xierqi,万柳书院,91840,6628900,186,0,39.97547014579087,116.27274181569877,91225,realistic_mock
2022-06-01,66.1,2,26,27,2012,西南,海淀区,shangdi,上地西里,92245,6096800,836,0,39.963732188269304,116.26808778356752,91143,realistic_mock
2022-06-02,93.5,1,20,27,2005,南,海淀区,haidian,当代城市家园,106829,9993691,257,0,39.93343630599858,116.30118871899352,102597,realistic_mock
2022-06-03,143.9,2,18,25,2018,南,海淀区,shangdi,万柳书院,96906,13947766,856,0,39.933361640703765,116.25677462033153,93875,realistic_mock
2022-06-04,78.9,1,21,27,2002,北,海淀区,zhongguancun,上地西里,107239,8461799,967,0,39.9688580590203,116.28118007378795,102126,realistic_mock
2022-06-05,73.1,2,23,24,1998,北,海淀区,haidian,博雅西园,85755,6267816,198,0,39.951911448781296,116.25399714674344,86965,realistic_mock
2022-06-06,95.8,3,12,15,2012,南北,海淀区,zhongguancun,美丽园,100918,9664978,144,0,39.95056896427064,116.29483045023238,104660,realistic_mock
2022-06-06,97.4,3,14,15,2005,东西,海淀区,xierqi,紫金庄园,95433,9298919,305,0,39.93807580387121,116.26709809594423,96025,realistic_mock
2022-06-09,98.5,3,9,18,1998,东西,海淀区,xierqi,郦城,98694,9718149,825,0,39.93013150780223,116.25321808749125,102795,realistic_mock
2022-06-11,80.3,2,4,13,2020,东西,海淀区,wudaokou,观山园,82136,6594822,100,0,39.94674953298962,116.2989993145921,86434,realistic_mock
2022-06-12,149.9,1,6,28,2005,南,海淀区,wudaokou,观山园,99594,14924619,138,0,39.955689385969436,116.2516495733779,100108,realistic_mock
2022-06-13,111.8,3,6,23,1998,东西,海淀区,shangdi,当代城市家园,100078,11191246,100,0,39.97444826161031,116.25578760622739,99528,realistic_mock
2022-06-13,110.1,2,9,13,2015,北,海淀区,xierqi,博雅西园,85485,9412153,974,0,39.966831308165425,116.29532623635093,88121,realistic_mock
2022-06-15,92.6,2,13,14,2008,南北,海淀区,haidian,橡树湾,110657,10247477,100,0,39.92722268897033,116.28484611501686,109796,realistic_mock
2022-06-15,94.0,3,17,18,2008,南北,海淀区,wudaokou,万柳书院,100281,9427719,650,0,39.93632015442386,116.29337660546337,96298,realistic_mock
2022-06-16,68.0,3,26,27,2015,东西,海淀区,wudaokou,郦城,93808,6377185,100,0,39.935095938185896,116.26631790646668,87009,realistic_mock
2022-06-16,77.9,2,18,28,2018,北,海淀区,haidian,博雅西园,85827,6686015,100,0,39.953061881160814,116.25867929412043,72215,realistic_mock
2022-06-17,69.0,2,8,24,2005,北,海淀区,haidian,上地东里,85524,5901528,100,0,39.93180131349388,116.2533199432298,83141,realistic_mock
2022-06-18,136.4,2,23,24,2020,东南,海淀区,shangdi,万城华府,102959,14045609,122,0,39.97687021399082,116.27202797011861,102478,realistic_mock
2022-06-20,67.4,3,26,27,2012,东南,海淀区,haidian,博雅西园,110049,7415079,109,0,39.92748184682742,116.28517248997143,95615,realistic_mock
2022-06-26,104.8,1,26,27,1998,南,海淀区,haidian,郦城,100403,10523654,165,0,39.928584883725044,116.30147335111478,105747,realistic_mock
2022-06-28,95.8,2,15,20,1998,东南,海淀区,shoujingmao,上地西里,90112,8635806,393,0,39.92183410204086,116.30819348051291,92715,realistic_mock
2022-06-29,65.7,4,16,26,2005,东南,海淀区,haidian,当代城市家园,81057,5322172,190,0,39.962890575730704,116.27199103221328,84306,realistic_mock
2022-06-29,73.3,3,2,12,2020,西南,海淀区,xierqi,当代城市家园,94386,6922648,843,0,39.96702041558118,116.2744808500199,96337,realistic_mock
2022-07-01,97.4,3,24,25,2012,北,海淀区,xierqi,万城华府,96562,9400460,845,0,39.929274329088486,116.30168848874057,96357,realistic_mock
2022-07-02,99.8,1,18,19,2005,南北,海淀区,xierqi,上地东里,95803,9565677,1129,0,39.96569249288457,116.29177383561145,93490,realistic_mock
2022-07-05,136.8,3,11,19,2002,南,海淀区,haidian,曙光花园,103608,14178585,234,0,39.94964886023828,116.3016627179702,114708,realistic_mock
2022-07-06,86.3,4,4,30,2020,东西,海淀区,shoujingmao,曙光花园,104833,9050759,652,0,39.95222054514095,116.30447776311127,97713,realistic_mock
2022-07-07,56.5,2,18,19,2015,西南,海淀区,zhongguancun,世纪城,83472,4719928,151,0,39.96748177514738,116.29083363996833,78448,realistic_mock
2022-07-08,88.1,3,23,24,2005,南,海淀区,xierqi,华清嘉园,97634,8604191,100,0,39.93879598859484,116.28816410522113,101742,realistic_mock
2022-07-10,75.3,2,11,14,1998,南北,海淀区,zhongguancun,紫金庄园,98735,7437503,199,0,39.936117893097155,116.30906496205087,102246,realistic_mock
2022-07-11,40.0,2,9,28,1998,东西,海淀区,haidian,紫金庄园,88048,3521955,732,0,39.927138539565966,116.25676383192777,83848,realistic_mock
2022-07-11,44.5,4,7,27,1998,南,海淀区,shangdi,美丽园,89683,3989206,100,0,39.94083730845834,116.26591371135017,91248,realistic_mock
2022-07-12,40.0,3,1,30,2015,东南,海淀区,haidian,万柳书院,87339,3493596,163,0,39.942752714374144,116.27793712169029,86950,realistic_mock
2022-07-12,71.1,2,24,25,2005,西南,海淀区,wudaokou,华清嘉园,101931,7245379,100,0,39.95528561825633,116.2689646610306,92986,realistic_mock
2022-07-15,75.0,3,14,27,2005,北,海淀区,zhongguancun,郦城,117332,8804793,100,0,39.95541291413772,116.29090089540675,113144,realistic_mock
2022-07-17,71.4,2,4,26,2018,西南,海淀区,shangdi,华清嘉园,90608,6472483,203,0,39.965023335625446,116.25439050592608,94905,realistic_mock
2022-07-18,105.7,2,15,23,2012,南北,海淀区,xierqi,世纪城,98907,10456912,116,0,39.93948503653804,116.3000879095548,95161,realistic_mock
2022-07-20,126.7,3,20,31,2020,西南,海淀区,shangdi,郦城,104378,13223140,482,0,39.97133747397056,116.27802622153885,102507,realistic_mock
2022-07-23,65.9,3,20,22,2008,西南,海淀区,xierqi,上地西里,112422,7407420,210,0,39.97718436611733,116.30192576430497,108296,realistic_mock
2022-07-23,79.6,3,16,20,2020,东西,海淀区,xierqi,万城华府,112472,8948438,621,0,39.94108650040825,116.26002600526594,118472,realistic_mock
2022-07-23,129.9,1,27,28,2005,南,海淀区,haidian,曙光花园,92043,11952014,903,0,39.97799733325377,116.27660634617017,85812,realistic_mock
2022-07-24,58.6,2,16,17,1998,东南,海淀区,zhongguancun,世纪城,111811,6550726,549,0,39.96323393291867,116.29958928541174,118608,realistic_mock
2022-07-28,40.1,2,3,23,1998,南,海淀区,xierqi,郦城,88825,3564483,360,0,39.95647176944486,116.27420185830158,87038,realistic_mock
2022-08-04,97.5,3,24,30,2008,南北,海淀区,shangdi,美丽园,87389,8524426,121,0,39.934818727944325,116.30437527483126,86371,realistic_mock
2022-08-05,84.0,3,24,26,1998,西南,海淀区,haidian,美丽园,95909,8057726,1720,0,39.97435041752854,116.30570699021666,97892,realistic_mock
2022-08-08,109.2,2,8,9,2018,南北,海淀区,shoujingmao,当代城市家园,95059,10381737,918,0,39.962608125907884,116.30624270628986,93071,realistic_mock
2022-08-09,96.8,3,7,13,2015,东西,海淀区,shoujingmao,当代城市家园,107833,10442713,100,0,39.9723365117602,116.27507052370079,105920,realistic_mock
2022-08-11,94.2,2,8,10,2002,东西,海淀区,xierqi,郦城,90435,8519455,537,0,39.92175019353745,116.28247429286603,97794,realistic_mock
2022-08-13,64.8,2,27,28,2015,南北,海淀区,wudaokou,观山园,107728,6980647,100,0,39.961769368708275,116.27296792586618,107883,realistic_mock
2022-08-14,102.2,2,4,23,2008,西南,海淀区,haidian,上地西里,109654,11203193,301,0,39.9205982582934,116.27030782507451,101334,realistic_mock
2022-08-16,50.2,3,24,25,2020,东南,海淀区,wudaokou,曙光花园,97833,4907004,100,0,39.93186104514166,116.27031584125527,93387,realistic_mock
2022-08-18,63.8,4,26,27,1998,东西,海淀区,zhongguancun,博雅西园,98627,6289393,306,0,39.928226191284466,116.28230855859977,99483,realistic_mock
2022-08-19,88.3,2,13,18,2002,南,海淀区,shangdi,郦城,95231,8413353,1999,0,39.92269467793974,116.29566047540972,94324,realistic_mock
2022-08-20,65.2,4,23,24,2012,南,海淀区,shangdi,橡树湾,94894,6188221,133,0,39.93429726658689,116.30250732344109,100031,realistic_mock
2022-08-20,90.4,2,13,26,2015,东南,海淀区,haidian,郦城,93871,8485456,447,0,39.924131452256454,116.25706309194496,93839,realistic_mock
2022-08-23,125.2,3,18,31,2015,东西,海淀区,shoujingmao,博雅西园,97536,12216136,343,0,39.97783057109564,116.26200400425705,94413,realistic_mock
2022-08-25,63.4,1,20,21,2002,北,海淀区,zhongguancun,涧桥泊屋,99932,6331811,100,0,39.93130094502594,116.29384976849225,97640,realistic_mock
2022-08-26,98.4,4,14,30,2020,北,海淀区,zhongguancun,博雅西园,111737,10997621,273,0,39.96453861473203,116.29622470722413,113931,realistic_mock
2022-08-27,40.0,2,12,30,2018,东南,海淀区,shoujingmao,上地东里,89561,3582453,100,0,39.92718601591466,116.29199939007313,92448,realistic_mock
2022-09-02,81.8,2,11,23,2018,南北,海淀区,zhongguancun,郦城,90523,7409336,266,0,39.96431234236856,116.30201131278163,92906,realistic_mock
2022-09-09,92.3,1,20,21,2002,东西,海淀区,zhongguancun,万城华府,81206,7496589,100,0,39.93531536116213,116.26657592274789,78766,realistic_mock
2022-09-11,125.4,3,2,7,2020,西南,海淀区,shoujingmao,上地西里,91035,11415215,786,0,39.966668728606635,116.2647137974939,94576,realistic_mock
2022-09-11,67.8,2,18,25,1998,北,海淀区,shangdi,美丽园,111743,7581679,142,0,39.93040880445596,116.28825319586821,116154,realistic_mock
2022-09-14,87.2,3,3,23,2020,东西,海淀区,zhongguancun,上地西里,100564,8769400,440,0,39.958983970925445,116.3040725241505,103793,realistic_mock
2022-09-14,111.1,3,25,29,2012,北,海淀区,shangdi,博雅西园,99584,11065120,148,0,39.97966586015257,116.25229844801038,106706,realistic_mock
2022-09-16,75.0,2,14,15,2008,南北,海淀区,zhongguancun,世纪城,91699,6872990,100,0,39.954996571828346,116.29408555733096,91171,realistic_mock
2022-09-16,66.2,2,22,30,2002,东西,海淀区,xierqi,美丽园,87362,5786273,100,0,39.923890053127174,116.29575915352537,87777,realistic_mock
2022-09-17,122.6,2,20,21,2018,东南,海淀区,wudaokou,郦城,107259,13146693,100,0,39.959006033159035,116.30426126041502,99539,realistic_mock
2022-09-17,80.7,2,11,31,2002,东西,海淀区,wudaokou,橡树湾,91882,7418702,327,0,39.97596393622523,116.26835148647969,92529,realistic_mock
2022-09-18,103.1,3,17,26,2015,南北,海淀区,shangdi,橡树湾,111319,11477662,119,0,39.92418542073872,116.27480839584732,106599,realistic_mock
2022-09-19,100.5,2,21,30,1998,南北,海淀区,shoujingmao,美丽园,91357,9177081,100,0,39.93888804956804,116.26920558654453,88048,realistic_mock
2022-09-22,93.3,1,27,28,1998,东西,海淀区,xierqi,紫金庄园,96531,9008315,1094,0,39.976841027757864,116.28751827961284,100837,realistic_mock
2022-09-22,122.8,2,10,27,2012,西南,海淀区,shangdi,美丽园,90099,11063770,213,0,39.94894852666507,116.27755424348184,90626,realistic_mock
2022-09-22,60.4,3,16,19,2012,北,海淀区,zhongguancun,万柳书院,104867,6333222,100,0,39.92837593204159,116.28458834625347,108620,realistic_mock
2022-09-23,64.1,3,26,27,2002,东西,海淀区,zhongguancun,博雅西园,92276,5918276,348,0,39.9785270314481,116.29568753000618,89888,realistic_mock
2022-09-24,40.0,3,21,22,1998,东南,海淀区,wudaokou,美丽园,101335,4053425,723,0,39.94994499806388,116.28914996283655,89487,realistic_mock
2022-09-25,64.7,1,5,14,1998,西南,海淀区,haidian,郦城,89250,5773147,171,0,39.97577174865487,116.29983716446726,85266,realistic_mock
2022-09-25,89.3,4,14,23,2002,东西,海淀区,haidian,当代城市家园,85732,7651996,459,0,39.95659979946696,116.29999169470418,81840,realistic_mock
2022-09-27,92.2,2,7,18,2020,南,海淀区,zhongguancun,橡树湾,87100,8027116,100,0,39.9433923411765,116.2937916185309,86664,realistic_mock
2022-09-28,81.7,3,21,26,2020,东西,海淀区,shangdi,上地东里,87053,7112404,545,0,39.92800112040522,116.25797991522448,86176,realistic_mock
2022-10-02,81.4,3,16,17,2020,东南,海淀区,zhongguancun,上地西里,111287,9062737,258,0,39.97016676829566,116.29068435073931,106549,realistic_mock
2022-10-03,115.8,3,1,15,2018,东西,海淀区,shangdi,曙光花园,94121,10895118,125,0,39.951934748428506,116.28641158846806,81234,realistic_mock
2022-10-04,44.2,2,3,8,2015,北,海淀区,zhongguancun,紫金庄园,121815,5380700,109,0,39.97351207902507,116.30827046430839,108384,realistic_mock
2022-10-04,136.5,2,15,16,2018,北,海淀区,shangdi,橡树湾,110411,15068411,100,0,39.94610087566041,116.26755930586005,104951,realistic_mock
2022-10-07,127.2,1,3,8,1998,南,海淀区,shangdi,美丽园,103524,13169346,123,0,39.976015588622076,116.29319757236217,99611,realistic_mock
2022-10-09,77.7,3,14,15,1998,北,海淀区,zhongguancun,曙光花园,99878,7761362,100,0,39.95247973155619,116.29763806356262,106334,realistic_mock
2022-10-14,130.1,1,22,23,1998,西南,海淀区,wudaokou,万柳书院,97088,12629032,747,0,39.95993075496255,116.28484174918502,94650,realistic_mock
2022-10-19,57.1,3,9,10,2008,北,海淀区,xierqi,上地西里,103976,5934868,673,0,39.96518061204126,116.3048241405066,116422,realistic_mock
2022-10-20,63.5,4,21,22,2020,东南,海淀区,shangdi,橡树湾,92745,5892007,215,0,39.97792945630627,116.28595182546127,99715,realistic_mock
2022-10-21,86.6,3,11,21,2012,西南,海淀区,zhongguancun,郦城,83581,7241332,100,0,39.95069814307371,116.25032076965127,89148,realistic_mock
2022-10-22,72.2,3,5,31,2020,北,海淀区,shoujingmao,上地西里,96282,6951168,100,0,39.93266755655348,116.29514810025519,94436,realistic_mock
2022-10-24,106.0,4,8,24,2008,东西,海淀区,zhongguancun,上地东里,110985,11764609,195,0,39.96519660362788,116.30740053222478,111153,realistic_mock
2022-10-25,104.0,3,17,18,2002,南,海淀区,wudaokou,橡树湾,99283,10328958,153,0,39.974213506605956,116.25465844655933,96909,realistic_mock
2022-10-26,79.6,2,27,28,1998,南,海淀区,shangdi,橡树湾,101253,8055448,346,0,39.947998062197016,116.2751903269413,103913,realistic_mock
2022-10-29,108.9,2,15,17,2005,南,海淀区,haidian,上地东里,94940,10341455,100,0,39.95078416537181,116.29884100413119,98350,realistic_mock
2022-11-06,123.0,2,1,11,2005,东西,海淀区,wudaokou,上地西里,117731,14477351,298,0,39.92547503415694,116.27618690392939,114726,realistic_mock
2022-11-07,96.8,2,7,9,2005,西南,海淀区,haidian,观山园,105739,10239666,201,0,39.961631800539706,116.2793593648485,105996,realistic_mock
2022-11-10,103.0,3,20,21,2005,南北,海淀区,haidian,博雅西园,94116,9690921,545,0,39.9350516316408,116.26106002045988,84163,realistic_mock
2022-11-20,104.0,2,4,15,2008,南,海淀区,shangdi,郦城,94981,9878738,400,0,39.9408407025764,116.27899426591758,96601,realistic_mock
2022-11-22,83.1,2,3,10,2015,南北,海淀区,shoujingmao,世纪城,87157,7244707,100,0,39.92143305147915,116.27700145437167,79624,realistic_mock
2022-11-23,41.5,4,17,19,2015,西南,海淀区,shangdi,博雅西园,97664,4048553,525,0,39.93453100673563,116.26030259933842,88497,realistic_mock
2022-11-24,127.9,1,17,18,2002,西南,海淀区,haidian,华清嘉园,101052,12921166,1516,0,39.95191476239146,116.25814734282383,100481,realistic_mock
2022-12-02,86.0,2,7,13,1998,西南,海淀区,xierqi,万城华府,102225,8793801,100,0,39.936718583786906,116.26312258801941,96738,realistic_mock
2022-12-05,103.8,1,10,12,1998,南北,海淀区,xierqi,上地西里,92679,9621858,161,0,39.94623371789967,116.3074622047946,88477,realistic_mock
2022-12-07,93.2,4,18,24,2015,西南,海淀区,zhongguancun,曙光花园,113909,10611698,489,0,39.92911800121053,116.27360956026712,113416,realistic_mock
2022-12-07,114.9,2,16,30,2012,北,海淀区,haidian,曙光花园,98905,11366840,176,0,39.929766566061524,116.27934804190295,101948,realistic_mock
2022-12-07,95.4,2,17,21,2008,南,海淀区,zhongguancun,观山园,108231,10327188,237,0,39.97604358920507,116.30125322057795,102677,realistic_mock
2022-12-10,81.5,2,27,28,2002,西南,海淀区,zhongguancun,万城华府,106761,8702285,781,0,39.94884445474459,116.25017776323362,102876,realistic_mock
2022-12-14,104.1,3,9,27,2018,东南,海淀区,zhongguancun,世纪城,85985,8949515,114,0,39.960587494067774,116.2575538412223,94960,realistic_mock
2022-12-16,119.0,3,10,11,2012,南,海淀区,xierqi,上地东里,97173,11567069,100,0,39.94467149107968,116.25780484018973,96977,realistic_mock
2022-12-18,105.7,2,12,13,2018,南北,海淀区,haidian,上地东里,100531,10629853,100,0,39.96610887375724,116.27399856894523,103167,realistic_mock
2022-12-20,113.2,2,22,23,2020,东西,海淀区,haidian,当代城市家园,101136,11449613,477,0,39.97624037378748,116.25992649840113,97984,realistic_mock
2022-12-20,100.8,1,21,29,2002,西南,海淀区,haidian,郦城,92205,9297026,100,0,39.97910203070036,116.30335712772445,98551,realistic_mock
2022-12-20,61.4,2,7,22,1998,南北,海淀区,zhongguancun,紫金庄园,92945,5704334,559,0,39.94194295143075,116.29358142106284,103425,realistic_mock
