date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source,title
2025-10-23,98.0,3,24,7,2002,东西,海淀区,wudaokou,华清嘉园,104268,10217033,522,0,39.93808778356753,116.28596237957233,105310,mock,华清嘉园 3室3厅
2025-10-31,97.9,3,8,8,2012,东西,海淀区,zhongguancun,美丽园,79938,7829546,290,0,39.95942667971001,116.27614037392067,74020,mock,美丽园 3室3厅
2025-11-03,91.7,2,2,10,2020,北,海淀区,zhongguancun,当代城市家园,72841,6681958,668,0,39.96847628180086,116.26139115961625,77581,mock,当代城市家园 2室2厅
2025-11-12,86.4,3,9,6,2012,北,海淀区,zhongguancun,万城华府,89693,7753669,100,0,39.95881023373558,116.28749878490257,82679,mock,万城华府 3室3厅
2025-11-17,93.9,3,27,6,2005,南,海淀区,haidian,涧桥泊屋,102803,9648235,217,0,39.9210152806079,116.2718974312601,99549,mock,涧桥泊屋 3室3厅
2025-11-22,112.1,2,11,17,2020,东南,海淀区,balizhuang,当代城市家园,100691,11290573,100,0,39.97550283052058,116.28789861090497,98916,mock,当代城市家园 2室2厅
2025-11-25,86.5,2,12,19,2005,东南,海淀区,zhongguancun,曙光花园,94318,8158109,100,0,39.94254927314048,116.25594876673667,89766,mock,曙光花园 2室2厅
2025-12-06,91.2,2,19,30,2015,南北,海淀区,shangdi,博雅西园,95101,8671987,100,0,39.96723955024745,116.309049897569,98403,mock,博雅西园 2室2厅
2025-12-08,97.4,3,27,8,1998,西南,海淀区,zizhuyuan,世纪城,80747,7868594,406,0,39.93452132479886,116.2928431634027,87655,mock,世纪城 3室3厅
2025-12-14,40.0,1,13,21,2015,东西,海淀区,xierqi,美丽园,89073,3562925,1517,0,39.932051545391744,116.29159163644937,83536,mock,美丽园 1室1厅
2025-12-14,74.6,3,17,22,2012,南北,海淀区,xierqi,世纪城,87180,6504163,214,0,39.936404424315846,116.25338252979905,88477,mock,世纪城 3室3厅
2025-12-20,93.7,3,10,17,2012,东南,海淀区,haidian,世纪城,80489,7545047,828,0,39.92182746848423,116.25545259230218,82316,mock,世纪城 3室3厅
2025-12-25,88.5,1,9,29,2020,西南,海淀区,shangdi,上地东里,84132,7448985,2085,0,39.94520433771513,116.28647746216102,83582,mock,上地东里 1室1厅
