date,area,rooms,floor,year_built,price_per_sqm,total_price,district,source
2016-12-11,86.1,2,11,2010,63404,5461035,海淀区,public_trend_based
2016-12-25,45.0,1,20,2010,74439,3350901,海淀区,public_trend_based
2016-12-27,98.6,2,19,2005,91741,9042187,海淀区,public_trend_based
2016-12-25,72.1,3,5,2010,60113,4337105,海淀区,public_trend_based
2016-12-01,106.8,2,16,2005,64526,6890760,海淀区,public_trend_based
2016-12-25,66.4,3,23,2000,85332,5662685,海淀区,public_trend_based
2016-12-02,93.4,1,20,2020,76814,7175516,海淀区,public_trend_based
2016-12-06,111.0,2,1,1995,63192,7016401,海淀区,public_trend_based
2016-12-19,77.9,2,11,2020,80404,6267369,海淀区,public_trend_based
2016-12-01,86.6,2,17,1995,75554,6540447,海淀区,public_trend_based
2016-12-05,64.7,3,11,1995,71640,4632133,海淀区,public_trend_based
2016-12-07,68.0,4,15,2005,67703,4604142,海淀区,public_trend_based
2016-12-15,110.5,2,11,2010,82310,9093031,海淀区,public_trend_based
2016-12-18,95.0,2,14,1995,60361,5732882,海淀区,public_trend_based
2016-12-25,98.8,3,13,1995,74741,7387161,海淀区,public_trend_based
2016-12-10,141.5,2,8,2000,60798,8604126,海淀区,public_trend_based
2016-12-17,83.0,1,23,2005,64692,5369685,海淀区,public_trend_based
2016-12-26,43.7,1,4,1995,62447,2730705,海淀区,public_trend_based
2016-12-22,69.6,2,16,1995,79866,5558238,海淀区,public_trend_based
2016-12-10,54.9,2,14,2015,80777,4436800,海淀区,public_trend_based
2016-12-17,110.1,4,12,2010,69221,7623962,海淀区,public_trend_based
2016-12-17,107.3,2,12,2020,80027,8583510,海淀区,public_trend_based
2016-12-23,140.8,2,4,2015,79139,11144529,海淀区,public_trend_based
2016-12-27,105.6,2,8,2020,72290,7636396,海淀区,public_trend_based
2016-12-22,63.3,1,7,1995,67560,4276601,海淀区,public_trend_based
2016-12-15,121.9,3,3,2015,71851,8760816,海淀区,public_trend_based
2016-12-14,43.1,2,6,1995,64070,2761545,海淀区,public_trend_based
2016-12-21,61.5,1,8,2015,68972,4239387,海淀区,public_trend_based
2016-12-18,96.5,3,18,2015,80406,7759747,海淀区,public_trend_based
2016-12-23,85.6,2,1,2015,76224,6524213,海淀区,public_trend_based
2016-12-18,96.3,1,15,2020,69079,6649740,海淀区,public_trend_based
2016-12-26,91.0,1,14,1995,62065,5647776,海淀区,public_trend_based
2016-12-04,115.4,2,16,2015,88601,10220640,海淀区,public_trend_based
2016-12-20,98.2,1,13,2000,54643,5365716,海淀区,public_trend_based
2017-01-04,83.9,4,18,2020,85553,7175031,海淀区,public_trend_based
2017-01-01,85.6,2,14,1995,71641,6136014,海淀区,public_trend_based
2017-01-19,105.1,2,21,2015,88755,9329868,海淀区,public_trend_based
2017-01-10,78.1,1,13,2005,62166,4853911,海淀区,public_trend_based
2017-01-16,105.7,1,16,2015,70370,7440769,海淀区,public_trend_based
2017-01-15,110.2,3,2,2015,56360,6211480,海淀区,public_trend_based
2017-01-05,95.3,3,12,2015,80213,7647127,海淀区,public_trend_based
2017-01-11,81.7,2,2,2005,71480,5838818,海淀区,public_trend_based
2017-01-22,77.6,4,7,1995,47334,3674997,海淀区,public_trend_based
2017-01-15,84.5,2,5,2010,86525,7308579,海淀区,public_trend_based
2017-01-22,73.3,2,21,2015,74650,5471154,海淀区,public_trend_based
2017-01-07,99.3,3,11,2015,88052,8742767,海淀区,public_trend_based
2017-01-08,126.3,3,22,2010,68353,8630357,海淀区,public_trend_based
2017-01-04,40.6,4,17,2015,90449,3668386,海淀区,public_trend_based
2017-01-17,78.5,2,6,2005,59480,4666219,海淀区,public_trend_based
2017-01-08,58.3,2,22,2005,68733,4003824,海淀区,public_trend_based
2017-01-16,73.2,2,4,2020,77366,5662018,海淀区,public_trend_based
2017-01-03,113.4,4,24,2005,74315,8425085,海淀区,public_trend_based
2017-01-02,106.3,2,23,2020,63764,6779252,海淀区,public_trend_based
2017-01-22,84.1,3,12,2015,79863,6719528,海淀区,public_trend_based
2017-01-19,84.6,1,17,2020,83215,7036680,海淀区,public_trend_based
2017-01-01,105.7,3,18,2005,71082,7512957,海淀区,public_trend_based
2017-01-18,106.7,2,16,2000,80503,8586644,海淀区,public_trend_based
2017-01-02,101.7,3,13,2000,55937,5688736,海淀区,public_trend_based
2017-01-13,60.0,4,17,2015,93871,5630939,海淀区,public_trend_based
2017-01-11,49.7,3,3,2010,70214,3492188,海淀区,public_trend_based
2017-01-13,133.6,3,24,2010,97004,12957498,海淀区,public_trend_based
2017-01-01,110.6,2,3,2015,69998,7739454,海淀区,public_trend_based
2017-01-01,196.5,4,20,2005,77867,15299709,海淀区,public_trend_based
2017-01-12,81.5,2,17,2010,63985,5211630,海淀区,public_trend_based
2017-01-18,124.1,2,1,2015,62003,7695652,海淀区,public_trend_based
2017-01-10,105.6,2,20,2010,71718,7574461,海淀区,public_trend_based
2017-01-04,107.3,2,12,2000,82048,8800277,海淀区,public_trend_based
2017-01-10,60.8,1,16,2000,71832,4364194,海淀区,public_trend_based
2017-01-15,89.0,2,7,2020,74979,6673379,海淀区,public_trend_based
2017-01-24,122.6,2,1,2005,71642,8784558,海淀区,public_trend_based
2017-01-04,143.9,3,2,1995,60333,8678979,海淀区,public_trend_based
2017-01-10,75.4,2,2,2005,76862,5791997,海淀区,public_trend_based
2017-01-01,56.9,2,9,1995,75151,4276012,海淀区,public_trend_based
2017-01-06,94.2,2,9,2020,82161,7739242,海淀区,public_trend_based
2017-01-07,97.8,4,14,2020,82820,8098275,海淀区,public_trend_based
2017-01-14,112.3,2,20,2020,82395,9253401,海淀区,public_trend_based
2017-01-20,88.8,3,24,2020,84291,7488209,海淀区,public_trend_based
2017-01-02,114.0,3,7,1995,67642,7712028,海淀区,public_trend_based
2017-01-21,78.8,3,3,2010,74912,5903769,海淀区,public_trend_based
2017-01-02,79.8,3,15,2020,92888,7414614,海淀区,public_trend_based
2017-01-27,107.1,2,16,1995,65468,7014711,海淀区,public_trend_based
2017-01-26,80.5,1,7,2005,60539,4873271,海淀区,public_trend_based
2017-01-26,119.2,1,21,2005,64238,7658177,海淀区,public_trend_based
2017-01-17,81.0,4,13,1995,70224,5687422,海淀区,public_trend_based
2017-01-05,90.7,3,24,2000,78783,7142809,海淀区,public_trend_based
2017-01-17,106.1,1,14,2010,78502,8327593,海淀区,public_trend_based
2017-01-24,92.3,4,1,2020,80509,7433907,海淀区,public_trend_based
2017-01-04,49.6,1,1,2000,55350,2742911,海淀区,public_trend_based
2017-01-18,69.2,2,1,2015,84385,5835541,海淀区,public_trend_based
2017-01-02,97.8,2,7,1995,73480,7188241,海淀区,public_trend_based
2017-01-17,69.8,2,16,2000,86573,6042823,海淀区,public_trend_based
2017-01-09,120.3,2,5,2010,64930,7811688,海淀区,public_trend_based
2017-01-10,79.5,2,11,2015,84903,6746612,海淀区,public_trend_based
2017-01-16,88.5,2,1,2005,58372,5167790,海淀区,public_trend_based
2017-01-25,52.6,2,15,1995,72468,3814650,海淀区,public_trend_based
2017-01-24,104.9,1,22,2000,72330,7589689,海淀区,public_trend_based
2017-01-24,120.3,3,9,2005,76253,9171160,海淀区,public_trend_based
2017-01-11,114.2,1,4,2020,58767,6711364,海淀区,public_trend_based
2017-01-19,94.8,3,5,2005,66087,6266899,海淀区,public_trend_based
2017-01-27,73.3,3,19,2005,74918,5489880,海淀区,public_trend_based
2017-01-03,108.1,4,14,2010,75074,8117734,海淀区,public_trend_based
2017-01-07,87.3,2,3,1995,54034,4716819,海淀区,public_trend_based
2017-01-10,54.0,1,1,2000,61297,3313029,海淀区,public_trend_based
2017-01-03,91.1,2,1,2020,77082,7024678,海淀区,public_trend_based
2017-01-08,89.8,1,2,2000,76075,6830526,海淀区,public_trend_based
2017-01-23,61.8,2,4,2005,68390,4228156,海淀区,public_trend_based
2017-01-01,101.8,4,2,2010,83848,8533971,海淀区,public_trend_based
2017-01-18,103.1,2,24,2005,77619,8005491,海淀区,public_trend_based
2017-01-12,67.7,1,11,2015,75994,5143671,海淀区,public_trend_based
2017-01-24,49.8,2,10,2020,82699,4120223,海淀区,public_trend_based
2017-01-04,97.8,3,4,2005,68969,6742382,海淀区,public_trend_based
2017-01-05,69.5,3,12,2010,73042,5080046,海淀区,public_trend_based
2017-01-06,100.6,2,18,2000,62554,6292456,海淀区,public_trend_based
2017-02-01,146.2,2,11,2010,72137,10543293,海淀区,public_trend_based
2017-02-02,109.9,1,9,1995,70186,7716266,海淀区,public_trend_based
2017-02-27,104.0,2,19,2010,78704,8188794,海淀区,public_trend_based
2017-02-21,78.8,2,9,2005,82235,6479404,海淀区,public_trend_based
2017-02-14,66.2,3,22,2015,83340,5519627,海淀区,public_trend_based
2017-02-27,107.5,2,21,2020,73441,7891390,海淀区,public_trend_based
2017-02-06,62.2,2,9,2020,78735,4894172,海淀区,public_trend_based
2017-02-23,49.5,2,10,2010,77645,3843973,海淀区,public_trend_based
2017-02-14,88.0,2,21,1995,69504,6118994,海淀区,public_trend_based
2017-02-01,130.9,3,21,2000,67489,8831328,海淀区,public_trend_based
2017-02-15,83.9,2,9,1995,79481,6665832,海淀区,public_trend_based
2017-02-08,133.6,1,8,2005,75694,10112159,海淀区,public_trend_based
2017-02-08,76.7,3,15,2005,79646,6107459,海淀区,public_trend_based
2017-02-25,121.1,3,20,2000,79919,9679862,海淀区,public_trend_based
2017-02-17,86.2,2,21,1995,68176,5873804,海淀区,public_trend_based
2017-02-21,135.7,2,8,2005,66818,9065250,海淀区,public_trend_based
2017-02-14,91.2,2,11,1995,65610,5982263,海淀区,public_trend_based
2017-02-25,74.7,2,11,2005,61702,4610871,海淀区,public_trend_based
2017-02-05,69.4,1,2,2000,69944,4851976,海淀区,public_trend_based
2017-02-15,124.9,2,15,2015,64383,8039664,海淀区,public_trend_based
2017-02-18,62.5,1,20,2015,75583,4721600,海淀区,public_trend_based
2017-02-13,57.1,2,1,2005,65929,3762152,海淀区,public_trend_based
2017-02-06,110.6,3,14,2000,72364,8004507,海淀区,public_trend_based
2017-02-06,121.3,2,21,2010,82135,9963527,海淀区,public_trend_based
2017-02-05,83.9,1,2,2000,59625,5003072,海淀区,public_trend_based
2017-02-16,99.1,2,6,1995,59859,5930148,海淀区,public_trend_based
2017-02-14,84.1,3,14,2005,74077,6230065,海淀区,public_trend_based
2017-02-02,72.4,2,19,2010,65846,4769509,海淀区,public_trend_based
2017-02-07,111.3,2,14,1995,66386,7387317,海淀区,public_trend_based
2017-02-04,120.2,2,22,1995,57846,6953527,海淀区,public_trend_based
2017-02-18,138.8,4,18,2010,76340,10595520,海淀区,public_trend_based
2017-02-14,57.5,3,13,2020,88500,5092019,海淀区,public_trend_based
2017-02-17,57.7,1,20,1995,77895,4491574,海淀区,public_trend_based
2017-02-13,100.6,2,14,2005,65961,6636810,海淀区,public_trend_based
2017-02-20,114.8,1,2,2005,46223,5305492,海淀区,public_trend_based
2017-02-02,94.9,3,1,2020,78880,7485853,海淀区,public_trend_based
2017-02-21,119.9,2,12,2010,64424,7724626,海淀区,public_trend_based
2017-02-09,143.7,1,8,2010,69118,9931868,海淀区,public_trend_based
2017-02-25,84.5,4,13,1995,82554,6978274,海淀区,public_trend_based
2017-02-11,100.0,2,6,2020,76375,7637309,海淀区,public_trend_based
2017-02-20,48.4,2,17,2010,81384,3938156,海淀区,public_trend_based
2017-02-11,115.3,1,8,1995,53453,6162552,海淀区,public_trend_based
2017-02-01,94.5,3,11,2010,83897,7927471,海淀区,public_trend_based
2017-02-03,82.9,2,20,2010,71309,5912225,海淀区,public_trend_based
2017-02-04,70.1,4,22,2000,76321,5351814,海淀区,public_trend_based
2017-02-03,81.8,4,24,2005,85622,7002265,海淀区,public_trend_based
2017-02-13,103.0,2,13,2010,71336,7346052,海淀区,public_trend_based
2017-02-20,116.1,1,6,1995,61376,7127925,海淀区,public_trend_based
2017-02-26,86.6,2,13,2020,70399,6096666,海淀区,public_trend_based
2017-02-14,124.5,2,21,2005,65080,8104985,海淀区,public_trend_based
2017-02-25,49.4,1,12,2000,68283,3375333,海淀区,public_trend_based
2017-02-25,74.3,1,18,2005,61824,4596236,海淀区,public_trend_based
2017-02-09,71.1,1,17,2000,73697,5236386,海淀区,public_trend_based
2017-02-19,119.3,4,13,2015,73405,8759261,海淀区,public_trend_based
2017-02-23,90.9,2,21,2020,66123,6012359,海淀区,public_trend_based
2017-02-17,121.8,2,13,2020,77674,9460360,海淀区,public_trend_based
2017-02-06,86.0,3,11,1995,76091,6547170,海淀区,public_trend_based
2017-02-13,108.3,2,15,2015,70255,7611982,海淀区,public_trend_based
2017-02-06,77.0,2,13,2010,82091,6320872,海淀区,public_trend_based
2017-02-08,108.1,2,23,2010,83692,9046223,海淀区,public_trend_based
2017-02-02,40.0,3,21,2005,79837,3193480,海淀区,public_trend_based
2017-02-27,118.1,2,24,2015,70683,8348364,海淀区,public_trend_based
2017-02-04,109.2,2,4,2000,61582,6722965,海淀区,public_trend_based
2017-02-21,110.8,2,8,2000,69546,7706920,海淀区,public_trend_based
2017-02-09,83.8,1,12,2005,76204,6383800,海淀区,public_trend_based
2017-02-22,94.4,2,23,2005,75459,7121269,海淀区,public_trend_based
2017-02-02,121.7,2,7,1995,74350,9045108,海淀区,public_trend_based
2017-02-03,101.7,2,7,2020,80284,8166379,海淀区,public_trend_based
2017-02-03,77.6,3,6,2020,71727,5567100,海淀区,public_trend_based
2017-02-26,86.6,2,14,2020,86556,7497691,海淀区,public_trend_based
2017-02-07,118.0,4,11,2000,79885,9424970,海淀区,public_trend_based
2017-02-17,119.8,2,5,2010,78312,9377911,海淀区,public_trend_based
2017-02-21,80.0,2,10,2005,68896,5510822,海淀区,public_trend_based
2017-02-17,126.2,1,23,1995,66331,8368463,海淀区,public_trend_based
2017-02-06,128.3,3,21,2010,89782,11516554,海淀区,public_trend_based
2017-02-18,107.2,2,22,2010,77853,8346314,海淀区,public_trend_based
2017-02-05,100.5,3,22,2015,80843,8122793,海淀区,public_trend_based
2017-02-23,92.5,1,24,1995,70541,6525291,海淀区,public_trend_based
2017-02-14,113.7,2,20,2005,79463,9037842,海淀区,public_trend_based
2017-02-07,115.7,2,7,2015,80756,9342823,海淀区,public_trend_based
2017-02-13,105.0,3,1,2005,73688,7735206,海淀区,public_trend_based
2017-02-04,103.1,2,8,2010,63209,6515726,海淀区,public_trend_based
2017-02-06,78.3,1,2,2005,55465,4342056,海淀区,public_trend_based
2017-02-18,49.3,2,16,2005,62743,3094596,海淀区,public_trend_based
2017-02-08,54.4,3,18,1995,80710,4387679,海淀区,public_trend_based
2017-02-12,98.0,2,3,2000,66297,6495907,海淀区,public_trend_based
2017-02-12,94.9,3,12,2000,59254,5623639,海淀区,public_trend_based
2017-02-05,51.0,2,14,2010,73967,3775658,海淀区,public_trend_based
2017-02-19,120.3,1,14,1995,68943,8296998,海淀区,public_trend_based
2017-02-10,122.6,3,21,2000,74518,9134188,海淀区,public_trend_based
2017-02-12,66.3,2,14,2005,71840,4762017,海淀区,public_trend_based
2017-02-24,59.6,2,6,2005,79352,4727901,海淀区,public_trend_based
2017-02-22,101.8,2,3,2000,80762,8218808,海淀区,public_trend_based
2017-02-01,100.1,3,13,2005,70715,7077595,海淀区,public_trend_based
2017-02-09,57.2,3,12,2020,65484,3747532,海淀区,public_trend_based
2017-02-04,88.6,2,4,2000,62099,5501559,海淀区,public_trend_based
2017-02-26,91.4,3,11,2010,89198,8153348,海淀区,public_trend_based
2017-03-03,66.0,4,9,2000,74175,4892625,海淀区,public_trend_based
2017-03-13,99.4,2,5,2005,73045,7263453,海淀区,public_trend_based
2017-03-17,94.8,2,15,2005,78165,7410304,海淀区,public_trend_based
2017-03-09,103.1,2,2,2020,65842,6789104,海淀区,public_trend_based
2017-03-06,70.6,1,22,2010,82412,5820986,海淀区,public_trend_based
2017-03-03,80.9,1,12,2010,71519,5784456,海淀区,public_trend_based
2017-03-26,80.8,3,11,2020,92909,7506321,海淀区,public_trend_based
2017-03-20,53.9,2,11,2010,73138,3940198,海淀区,public_trend_based
2017-03-05,108.8,1,15,2015,64183,6981171,海淀区,public_trend_based
2017-03-07,100.7,3,5,2005,61586,6201060,海淀区,public_trend_based
2017-03-27,81.1,2,22,2015,88546,7177270,海淀区,public_trend_based
2017-03-06,101.4,3,11,2015,89008,9028017,海淀区,public_trend_based
2017-03-25,128.0,2,4,2015,77990,9980820,海淀区,public_trend_based
2017-03-25,83.1,2,10,2005,72953,6061028,海淀区,public_trend_based
2017-03-10,71.3,3,24,2010,69870,4985071,海淀区,public_trend_based
2017-03-09,101.2,2,21,1995,77052,7797009,海淀区,public_trend_based
2017-03-09,105.0,1,2,2005,72221,7581883,海淀区,public_trend_based
2017-03-04,55.4,2,20,1995,61467,3402766,海淀区,public_trend_based
2017-03-16,70.0,2,16,2005,72998,5108108,海淀区,public_trend_based
2017-03-05,100.9,1,13,1995,51623,5207598,海淀区,public_trend_based
2017-03-25,106.9,3,5,2015,69811,7463960,海淀区,public_trend_based
2017-03-23,76.8,3,14,2005,82477,6333845,海淀区,public_trend_based
2017-03-06,76.5,4,1,2000,64119,4903947,海淀区,public_trend_based
2017-03-08,75.2,2,7,2005,65065,4892999,海淀区,public_trend_based
2017-03-16,117.7,2,17,2015,77072,9068378,海淀区,public_trend_based
2017-03-21,54.6,2,14,2010,73095,3993104,海淀区,public_trend_based
2017-03-06,120.3,2,15,2020,76346,9182537,海淀区,public_trend_based
2017-03-24,54.4,1,24,2010,70257,3821397,海淀区,public_trend_based
2017-03-03,87.7,3,17,2010,77029,6758998,海淀区,public_trend_based
2017-03-03,72.8,2,17,1995,79984,5824863,海淀区,public_trend_based
2017-03-13,114.4,1,9,2005,75034,8587310,海淀区,public_trend_based
2017-03-07,102.3,2,17,2015,91611,9368622,海淀区,public_trend_based
2017-03-11,92.4,1,17,2015,74907,6924984,海淀区,public_trend_based
2017-03-06,84.3,2,10,2015,73570,6201924,海淀区,public_trend_based
2017-03-06,123.9,2,14,1995,84513,10475256,海淀区,public_trend_based
2017-03-13,91.6,2,2,2015,74638,6837714,海淀区,public_trend_based
2017-03-11,86.0,2,19,2020,64942,5584513,海淀区,public_trend_based
2017-03-17,49.2,2,24,2000,79975,3938391,海淀区,public_trend_based
2017-03-01,71.1,1,10,2020,82873,5892638,海淀区,public_trend_based
2017-03-01,97.5,4,7,2010,79155,7716596,海淀区,public_trend_based
2017-03-18,87.3,1,4,2000,68556,5983891,海淀区,public_trend_based
2017-03-15,94.1,2,9,2015,79037,7439828,海淀区,public_trend_based
2017-03-07,110.9,2,10,1995,80671,8947726,海淀区,public_trend_based
2017-03-06,96.3,3,4,2000,67215,6473144,海淀区,public_trend_based
2017-03-14,100.9,2,14,2010,75177,7586954,海淀区,public_trend_based
2017-03-23,137.5,1,20,2000,64378,8854436,海淀区,public_trend_based
2017-03-12,103.8,4,8,2015,71602,7433420,海淀区,public_trend_based
2017-03-20,122.6,4,4,2000,81767,10024396,海淀区,public_trend_based
2017-03-24,92.0,3,22,2000,69958,6439438,海淀区,public_trend_based
2017-03-04,84.6,3,13,2005,60940,5155149,海淀区,public_trend_based
2017-03-27,99.5,2,9,1995,58502,5819959,海淀区,public_trend_based
2017-03-15,129.8,2,8,2000,76202,9887298,海淀区,public_trend_based
2017-03-05,106.1,1,13,1995,58935,6251703,海淀区,public_trend_based
2017-03-08,46.7,4,8,2005,75013,3505974,海淀区,public_trend_based
2017-03-04,100.3,2,11,2020,71637,7185645,海淀区,public_trend_based
2017-03-26,103.8,1,19,2000,64132,6659830,海淀区,public_trend_based
2017-03-16,113.6,2,17,2015,86396,9815388,海淀区,public_trend_based
2017-03-18,95.2,4,4,2005,83330,7936803,海淀区,public_trend_based
2017-03-08,137.4,2,10,2010,74610,10254017,海淀区,public_trend_based
2017-03-23,123.7,2,14,2005,51784,6404665,海淀区,public_trend_based
2017-03-13,86.5,4,24,1995,82918,7168855,海淀区,public_trend_based
2017-03-07,110.3,2,11,2015,77372,8536932,海淀区,public_trend_based
2017-03-22,93.9,2,21,2005,71163,6682274,海淀区,public_trend_based
2017-03-05,107.8,1,22,2020,63261,6819122,海淀区,public_trend_based
2017-03-02,44.1,1,1,2020,65813,2900192,海淀区,public_trend_based
